nr. sessions,nr. rest days,total kms,max km one day,"nr. tough sessions (effort in Z5, T1 or T2)",nr. strength trainings
9.0,0.0,50.0,15.5,1.0,2.0
4.0,3.0,51.8,15.0,0.0,0.0
3.0,4.0,0.0,0.0,0.0,0.0
6.0,1.0,51.4,11.0,0.0,0.0
6.0,1.0,65.8,12.0,2.0,0.0
5.0,2.0,0.0,0.0,0.0,0.0
10.0,0.0,26.4,8.9,0.0,3.0
6.0,1.0,87.6,20.5,1.0,0.0
6.0,2.0,62.7,25.9,1.0,1.0
7.0,0.0,4.8,2.5,0.0,1.0
4.0,3.0,33.1,10.6,0.0,0.0
8.0,0.0,43.7,13.1,2.0,2.0
4.0,3.0,25.6,7.6,0.0,0.0
7.0,1.0,28.6,8.0,0.0,1.0
10.0,0.0,105.2,37.5,1.0,4.0
8.0,0.0,126.0,32.0,2.0,0.0
5.0,2.0,36.0,11.5,0.0,0.0
6.0,1.0,81.7,18.0,1.0,0.0
8.0,0.0,41.3,12.3,4.0,2.0
7.0,1.0,43.3,14.8,2.0,1.0
6.0,2.0,35.2,10.0,2.0,0.0
8.0,2.0,115.2,28.0,2.0,1.0
5.0,2.0,46.7,14.0,0.0,0.0
6.0,2.0,54.0,16.0,1.0,1.0
7.0,0.0,75.9,14.7,2.0,1.0
9.0,0.0,92.6,24.4,0.0,2.0
6.0,1.0,102.1,26.0,3.0,0.0
4.0,3.0,23.0,9.0,0.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0
5.0,2.0,45.8,13.7,3.0,1.0
8.0,0.0,106.8,28.4,3.0,2.0
6.0,2.0,27.0,10.0,0.0,0.0
7.0,0.0,126.6,29.0,1.0,0.0
6.0,1.0,26.0,9.0,0.0,1.0
11.0,0.0,112.7,25.0,2.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,2.0,53.3,20.8,1.0,1.0
5.0,2.0,23.8,10.8,0.0,0.0
7.0,0.0,21.9,9.8,1.0,1.0
7.0,0.0,51.4,11.8,3.0,0.0
4.0,4.0,11.0,6.0,0.0,0.0
5.0,2.0,1.5,1.5,0.0,0.0
5.0,2.0,59.2,14.1,2.0,0.0
5.0,4.0,54.5,20.6,0.0,0.0
6.0,1.0,54.7,12.8,2.0,0.0
6.0,2.0,45.0,13.0,0.0,1.0
5.0,2.0,32.4,10.4,0.0,2.0
5.0,2.0,1.4,1.4,0.0,3.0
4.0,3.0,19.6,10.0,0.0,0.0
7.0,0.0,69.4,13.8,3.0,0.0
9.0,0.0,129.3,25.7,2.0,1.0
4.0,3.0,51.0,17.0,1.0,0.0
7.0,0.0,38.8,8.4,2.0,0.0
4.0,3.0,114.0,34.0,0.0,0.0
2.0,5.0,10.0,5.2,0.0,0.0
9.0,0.0,37.0,11.0,0.0,1.0
7.0,0.0,83.0,19.0,2.0,2.0
5.0,2.0,48.2,13.6,2.0,0.0
7.0,1.0,59.9,13.4,3.0,2.0
9.0,0.0,131.4,24.2,2.0,0.0
4.0,3.0,42.0,13.0,0.0,0.0
8.0,0.0,157.0,30.0,3.0,1.0
5.0,2.0,36.0,11.0,2.0,0.0
3.0,4.0,28.1,10.9,1.0,0.0
7.0,0.0,61.5,17.0,3.0,2.0
12.0,0.0,99.9,21.6,0.0,2.0
6.0,1.0,37.1,11.2,2.0,0.0
5.0,2.0,28.9,10.8,0.0,1.0
7.0,2.0,23.2,8.0,0.0,2.0
8.0,0.0,107.0,25.0,2.0,0.0
5.0,3.0,26.5,14.0,0.0,1.0
7.0,0.0,38.3,12.0,2.0,2.0
7.0,1.0,93.4,34.6,0.0,2.0
10.0,0.0,29.0,10.0,0.0,4.0
7.0,1.0,62.0,13.0,2.0,1.0
8.0,0.0,64.1,13.0,1.0,1.0
6.0,1.0,57.6,17.0,1.0,1.0
6.0,1.0,48.0,16.0,0.0,0.0
5.0,2.0,0.0,0.0,0.0,0.0
6.0,1.0,51.0,12.0,1.0,1.0
7.0,0.0,30.8,9.5,3.0,2.0
10.0,0.0,62.7,16.7,1.0,1.0
8.0,0.0,71.9,22.9,3.0,2.0
5.0,3.0,65.0,25.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,0.0,66.6,17.5,3.0,1.0
6.0,2.0,37.4,18.6,0.0,1.0
7.0,0.0,40.6,13.0,0.0,2.0
4.0,3.0,11.0,6.0,0.0,1.0
6.0,1.0,40.6,12.6,2.0,2.0
9.0,0.0,112.1,25.0,2.0,1.0
2.0,5.0,0.0,0.0,0.0,2.0
7.0,1.0,58.8,14.2,2.0,1.0
5.0,2.0,5.7,5.7,0.0,1.0
7.0,0.0,69.3,22.6,1.0,1.0
4.0,3.0,59.2,52.5,0.0,2.0
0.0,7.0,0.0,0.0,0.0,0.0
4.0,3.0,52.0,14.0,1.0,1.0
8.0,0.0,70.4,16.0,2.0,0.0
8.0,1.0,82.1,15.8,2.0,2.0
4.0,3.0,17.5,12.0,0.0,1.0
5.0,2.0,40.2,16.8,0.0,1.0
3.0,4.0,16.5,8.0,1.0,0.0
8.0,1.0,49.9,22.9,2.0,0.0
6.0,1.0,66.8,16.5,2.0,3.0
5.0,2.0,0.0,0.0,0.0,3.0
4.0,3.0,32.7,10.2,0.0,0.0
10.0,0.0,82.1,23.2,2.0,1.0
7.0,0.0,41.5,15.0,1.0,0.0
7.0,0.0,26.0,10.0,1.0,2.0
7.0,0.0,66.0,17.5,1.0,0.0
7.0,0.0,63.6,17.9,0.0,0.0
8.0,0.0,48.4,20.0,0.0,5.0
3.0,4.0,19.8,11.8,2.0,0.0
5.0,2.0,31.0,13.0,0.0,1.0
5.0,2.0,42.0,13.2,0.0,0.0
5.0,3.0,32.8,11.0,0.0,1.0
7.0,1.0,40.3,10.8,2.0,2.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,90.9,20.0,3.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
9.0,0.0,83.8,18.6,1.0,1.0
6.0,1.0,52.0,13.0,1.0,1.0
6.0,1.0,48.0,14.0,0.0,2.0
6.0,1.0,51.9,13.0,2.0,1.0
8.0,0.0,130.4,24.0,1.0,1.0
9.0,1.0,89.3,25.3,2.0,0.0
7.0,0.0,38.8,12.2,1.0,2.0
7.0,0.0,54.3,13.6,2.0,0.0
6.0,2.0,16.3,5.5,0.0,1.0
7.0,1.0,49.0,13.1,2.0,4.0
6.0,1.0,79.0,18.0,2.0,1.0
7.0,0.0,81.9,14.4,3.0,1.0
7.0,0.0,83.2,19.0,2.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,51.1,16.5,2.0,0.0
6.0,2.0,42.5,12.0,2.0,0.0
10.0,1.0,153.5,36.0,0.0,0.0
7.0,0.0,55.0,11.1,2.0,0.0
8.0,1.0,46.4,16.3,1.0,2.0
6.0,1.0,63.3,16.5,2.0,3.0
7.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,21.8,17.4,1.0,1.0
5.0,2.0,55.9,14.0,0.0,1.0
8.0,0.0,34.0,7.6,0.0,0.0
7.0,1.0,57.8,14.0,2.0,1.0
7.0,0.0,64.0,20.0,0.0,1.0
8.0,0.0,56.0,21.0,0.0,1.0
6.0,2.0,11.0,3.0,0.0,2.0
6.0,1.0,41.9,13.1,3.0,2.0
7.0,0.0,54.0,12.0,0.0,0.0
2.0,5.0,21.9,12.5,0.0,0.0
7.0,0.0,79.7,14.6,2.0,0.0
4.0,3.0,25.6,8.0,0.0,0.0
4.0,3.0,26.2,11.2,1.0,1.0
5.0,2.0,46.5,10.5,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,38.1,11.0,2.0,0.0
12.0,1.0,67.1,13.8,3.0,4.0
7.0,0.0,39.0,10.0,0.0,1.0
1.0,6.0,12.6,12.6,0.0,0.0
4.0,3.0,4.7,2.5,0.0,0.0
6.0,1.0,51.0,13.0,2.0,0.0
11.0,0.0,79.3,24.9,2.0,2.0
8.0,0.0,11.0,4.5,0.0,3.0
11.0,0.0,107.1,20.0,1.0,0.0
5.0,2.0,51.2,15.7,2.0,0.0
7.0,1.0,61.5,14.8,2.0,0.0
8.0,1.0,52.3,13.0,0.0,2.0
7.0,1.0,85.9,26.6,1.0,1.0
3.0,4.0,59.5,28.0,1.0,0.0
7.0,1.0,79.2,16.2,1.0,0.0
7.0,1.0,52.5,15.1,2.0,1.0
4.0,3.0,9.0,9.0,0.0,0.0
8.0,1.0,52.0,16.7,3.0,1.0
12.0,0.0,14.3,4.5,0.0,2.0
5.0,2.0,35.0,14.0,1.0,0.0
5.0,2.0,69.6,19.6,3.0,0.0
5.0,2.0,57.7,15.4,1.0,0.0
2.0,6.0,8.9,8.9,0.0,0.0
3.0,4.0,40.0,14.0,0.0,0.0
10.0,0.0,119.1,24.5,3.0,0.0
4.0,3.0,1.0,1.0,0.0,1.0
6.0,1.0,29.6,12.8,1.0,2.0
6.0,1.0,35.1,13.6,3.0,0.0
6.0,2.0,46.8,20.8,2.0,1.0
5.0,2.0,61.0,16.0,1.0,0.0
7.0,0.0,98.0,19.0,0.0,0.0
7.0,0.0,82.2,15.2,0.0,0.0
6.0,1.0,85.0,28.0,0.0,0.0
4.0,3.0,21.4,9.2,1.0,0.0
7.0,1.0,40.3,10.9,1.0,2.0
6.0,1.0,11.8,6.0,0.0,0.0
10.0,0.0,43.2,13.0,0.0,1.0
9.0,1.0,136.9,33.9,1.0,1.0
6.0,1.0,51.3,17.0,1.0,1.0
9.0,0.0,11.6,4.0,0.0,3.0
6.0,1.0,59.3,18.0,1.0,1.0
6.0,1.0,68.0,15.0,0.0,0.0
9.0,1.0,75.4,20.0,2.0,1.0
1.0,6.0,5.0,5.0,0.0,0.0
5.0,2.0,29.4,11.1,2.0,0.0
7.0,2.0,2.1,1.1,0.0,0.0
6.0,1.0,15.9,8.5,0.0,2.0
6.0,1.0,50.7,13.0,1.0,1.0
7.0,1.0,99.0,28.0,1.0,1.0
4.0,3.0,0.0,0.0,0.0,0.0
5.0,2.0,51.8,14.4,1.0,1.0
6.0,1.0,42.8,12.0,3.0,1.0
7.0,0.0,38.8,12.0,0.0,0.0
5.0,2.0,50.7,12.7,3.0,0.0
10.0,0.0,142.9,27.0,1.0,2.0
7.0,1.0,99.9,24.8,3.0,1.0
8.0,0.0,132.5,26.5,3.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,44.7,11.6,0.0,0.0
6.0,1.0,94.0,26.0,2.0,0.0
3.0,4.0,0.0,0.0,0.0,3.0
4.0,3.0,36.2,12.5,0.0,0.0
7.0,1.0,71.4,18.7,1.0,0.0
3.0,4.0,33.0,12.0,1.0,0.0
8.0,0.0,47.8,10.7,4.0,2.0
7.0,1.0,55.1,18.5,2.0,0.0
6.0,1.0,84.1,18.3,1.0,0.0
4.0,3.0,41.4,13.0,2.0,0.0
8.0,0.0,83.7,15.7,3.0,2.0
5.0,2.0,38.0,12.5,1.0,1.0
7.0,1.0,48.4,11.2,2.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
3.0,4.0,38.3,16.0,0.0,0.0
6.0,1.0,66.6,17.5,1.0,1.0
4.0,4.0,0.0,0.0,0.0,1.0
3.0,4.0,41.0,17.0,0.0,0.0
3.0,4.0,28.1,12.1,0.0,0.0
8.0,1.0,86.9,20.0,2.0,1.0
5.0,2.0,35.2,12.5,2.0,1.0
3.0,4.0,23.2,12.1,2.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0
4.0,3.0,55.0,16.5,1.0,0.0
5.0,2.0,69.0,16.0,2.0,0.0
5.0,2.0,11.8,6.0,0.0,0.0
4.0,3.0,25.6,7.6,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
9.0,0.0,99.5,26.0,2.0,0.0
2.0,5.0,22.4,13.6,0.0,0.0
5.0,2.0,15.1,10.1,0.0,2.0
4.0,3.0,44.6,17.0,0.0,0.0
3.0,4.0,36.8,19.0,2.0,0.0
9.0,0.0,23.5,6.4,0.0,1.0
6.0,1.0,43.0,15.0,0.0,0.0
7.0,0.0,50.0,18.0,0.0,2.0
6.0,1.0,20.3,5.2,0.0,2.0
7.0,0.0,80.0,19.0,0.0,5.0
4.0,3.0,0.0,0.0,0.0,3.0
6.0,1.0,51.7,11.4,2.0,2.0
8.0,0.0,79.5,22.7,2.0,2.0
2.0,5.0,0.0,0.0,0.0,0.0
7.0,1.0,108.6,24.5,2.0,3.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,0.0,99.5,20.2,0.0,1.0
4.0,3.0,17.3,8.0,1.0,1.0
8.0,2.0,67.7,15.5,2.0,1.0
3.0,4.0,30.7,16.7,0.0,0.0
8.0,0.0,124.0,40.8,0.0,0.0
6.0,1.0,53.7,13.2,1.0,1.0
7.0,1.0,49.6,11.2,2.0,1.0
10.0,0.0,155.7,30.6,0.0,1.0
5.0,2.0,38.0,11.0,0.0,0.0
6.0,1.0,49.4,12.3,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
5.0,2.0,20.1,5.4,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,0.0,93.7,20.3,0.0,0.0
10.0,0.0,127.9,25.2,2.0,3.0
5.0,2.0,40.5,12.0,2.0,1.0
6.0,2.0,23.0,11.2,0.0,0.0
7.0,0.0,52.3,15.3,1.0,2.0
5.0,2.0,40.4,11.6,3.0,0.0
5.0,2.0,17.0,6.0,0.0,0.0
9.0,0.0,69.6,15.0,2.0,3.0
7.0,0.0,90.8,16.0,1.0,0.0
8.0,0.0,53.6,14.1,0.0,2.0
6.0,1.0,46.5,13.5,3.0,0.0
2.0,5.0,45.5,23.5,0.0,0.0
5.0,3.0,3.0,2.0,0.0,2.0
5.0,2.0,32.9,12.3,2.0,1.0
7.0,0.0,40.5,16.0,1.0,3.0
7.0,1.0,74.3,20.6,1.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,42.8,12.0,0.0,0.0
8.0,1.0,88.7,21.5,1.0,1.0
4.0,3.0,35.1,13.5,2.0,1.0
8.0,1.0,63.5,17.5,2.0,2.0
7.0,0.0,123.5,21.9,1.0,3.0
6.0,1.0,23.8,6.5,0.0,3.0
5.0,2.0,55.7,16.0,3.0,0.0
8.0,1.0,54.1,14.6,1.0,1.0
6.0,1.0,51.5,16.0,3.0,2.0
9.0,0.0,102.6,20.3,3.0,0.0
7.0,1.0,30.5,7.0,0.0,0.0
6.0,1.0,42.6,11.1,3.0,2.0
8.0,0.0,22.4,6.0,1.0,2.0
10.0,0.0,127.5,24.5,3.0,2.0
5.0,2.0,45.0,16.0,1.0,1.0
5.0,2.0,40.1,9.5,2.0,0.0
3.0,4.0,61.0,27.0,1.0,0.0
5.0,2.0,64.5,16.0,0.0,0.0
9.0,0.0,88.1,24.5,4.0,2.0
8.0,0.0,96.1,22.5,2.0,1.0
7.0,1.0,78.7,17.3,2.0,3.0
8.0,1.0,80.2,17.0,1.0,3.0
7.0,0.0,18.0,5.0,0.0,2.0
7.0,0.0,59.2,13.0,0.0,0.0
4.0,3.0,17.9,5.6,1.0,0.0
4.0,3.0,31.1,11.2,0.0,0.0
5.0,2.0,107.4,24.0,3.0,0.0
6.0,1.0,77.9,20.2,2.0,1.0
7.0,0.0,43.5,15.0,2.0,1.0
5.0,2.0,21.0,7.0,0.0,1.0
8.0,0.0,54.3,12.2,0.0,3.0
7.0,0.0,68.6,16.8,3.0,2.0
5.0,2.0,29.0,11.0,1.0,2.0
2.0,5.0,4.1,4.1,0.0,1.0
6.0,1.0,77.4,17.5,3.0,0.0
12.0,0.0,152.7,32.0,1.0,2.0
8.0,2.0,58.4,14.7,1.0,1.0
2.0,5.0,7.2,7.2,1.0,0.0
8.0,1.0,53.0,15.2,2.0,2.0
8.0,0.0,100.3,19.5,1.0,2.0
7.0,0.0,60.2,12.6,3.0,0.0
6.0,1.0,30.9,7.0,0.0,0.0
9.0,0.0,77.0,20.6,1.0,2.0
5.0,3.0,4.0,4.0,0.0,1.0
6.0,2.0,87.2,24.6,0.0,0.0
6.0,2.0,35.3,12.9,2.0,2.0
8.0,1.0,62.9,20.2,2.0,1.0
4.0,3.0,24.7,12.7,1.0,1.0
7.0,1.0,77.5,18.0,0.0,1.0
8.0,1.0,67.2,19.0,3.0,2.0
3.0,4.0,32.0,14.0,0.0,0.0
8.0,0.0,72.3,15.3,3.0,2.0
11.0,0.0,117.9,22.0,0.0,1.0
1.0,6.0,0.0,0.0,0.0,0.0
6.0,1.0,60.9,14.4,0.0,3.0
7.0,0.0,83.6,21.0,2.0,1.0
6.0,1.0,50.5,12.5,2.0,1.0
9.0,0.0,49.9,14.0,2.0,2.0
6.0,1.0,18.2,6.7,0.0,3.0
6.0,1.0,45.8,15.0,2.0,1.0
4.0,3.0,19.3,11.3,1.0,0.0
9.0,0.0,135.1,27.5,2.0,1.0
7.0,0.0,43.4,10.5,1.0,0.0
5.0,2.0,31.4,12.0,1.0,2.0
8.0,0.0,18.3,10.8,1.0,2.0
8.0,0.0,32.6,12.0,0.0,2.0
5.0,2.0,48.9,13.5,2.0,0.0
1.0,6.0,1.0,1.0,0.0,0.0
3.0,4.0,39.6,16.0,1.0,0.0
5.0,2.0,13.3,5.0,0.0,1.0
3.0,4.0,10.5,10.5,1.0,2.0
5.0,2.0,24.9,8.4,3.0,1.0
7.0,0.0,32.8,10.5,1.0,3.0
10.0,0.0,33.0,11.2,3.0,2.0
7.0,2.0,88.1,29.8,0.0,0.0
6.0,1.0,82.3,19.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,2.0
4.0,3.0,28.0,18.0,0.0,1.0
8.0,0.0,47.2,16.0,1.0,3.0
6.0,1.0,27.4,13.0,2.0,1.0
8.0,1.0,12.7,6.6,0.0,0.0
8.0,0.0,118.0,24.0,3.0,0.0
7.0,0.0,75.6,17.8,2.0,1.0
6.0,1.0,76.2,18.8,2.0,1.0
8.0,1.0,128.1,35.1,2.0,0.0
8.0,0.0,72.1,15.3,1.0,1.0
7.0,1.0,64.3,15.5,1.0,1.0
5.0,4.0,29.3,11.3,0.0,1.0
7.0,1.0,27.5,11.5,0.0,0.0
11.0,1.0,70.3,17.3,2.0,1.0
5.0,2.0,43.5,12.0,0.0,2.0
10.0,0.0,75.0,16.8,1.0,1.0
10.0,0.0,72.5,16.0,1.0,1.0
3.0,4.0,22.4,10.0,2.0,0.0
8.0,0.0,120.6,20.4,3.0,1.0
6.0,1.0,13.7,5.2,0.0,1.0
6.0,1.0,62.1,14.1,3.0,2.0
7.0,0.0,123.6,29.0,0.0,0.0
7.0,0.0,17.0,9.0,1.0,2.0
9.0,0.0,165.0,32.5,2.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0
5.0,2.0,53.8,16.0,1.0,0.0
7.0,1.0,87.0,19.0,0.0,0.0
9.0,0.0,35.5,11.5,0.0,2.0
5.0,2.0,44.2,12.5,0.0,1.0
8.0,0.0,7.0,7.0,0.0,2.0
6.0,2.0,81.0,20.2,2.0,0.0
10.0,0.0,74.9,14.9,0.0,3.0
11.0,0.0,81.7,17.0,3.0,2.0
7.0,2.0,68.3,20.9,3.0,0.0
7.0,0.0,19.5,8.5,0.0,2.0
6.0,1.0,43.2,10.7,0.0,0.0
8.0,0.0,109.3,26.0,0.0,0.0
4.0,3.0,29.0,14.0,0.0,0.0
4.0,3.0,1.2,1.2,0.0,0.0
3.0,4.0,10.5,5.5,0.0,0.0
7.0,0.0,76.7,16.1,2.0,1.0
7.0,0.0,9.0,3.0,3.0,1.0
8.0,0.0,128.4,24.5,0.0,0.0
6.0,1.0,43.9,12.2,2.0,1.0
8.0,0.0,116.4,25.0,0.0,0.0
5.0,2.0,57.0,14.0,4.0,1.0
12.0,0.0,130.2,35.5,2.0,0.0
6.0,1.0,61.4,20.4,2.0,1.0
11.0,0.0,48.2,11.4,3.0,3.0
6.0,1.0,25.7,7.5,0.0,2.0
4.0,3.0,49.0,23.0,1.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0
6.0,1.0,37.0,10.2,2.0,2.0
6.0,1.0,37.5,13.0,2.0,1.0
6.0,1.0,102.0,22.8,0.0,0.0
7.0,1.0,61.3,15.7,1.0,2.0
9.0,0.0,137.4,30.0,1.0,0.0
7.0,1.0,50.8,14.0,1.0,1.0
10.0,0.0,42.0,13.8,0.0,2.0
3.0,4.0,20.5,12.2,1.0,0.0
6.0,1.0,98.7,20.4,0.0,0.0
6.0,1.0,56.1,13.2,2.0,0.0
2.0,5.0,10.9,5.6,0.0,0.0
7.0,0.0,55.8,11.8,3.0,1.0
10.0,0.0,195.0,38.0,1.0,0.0
5.0,2.0,52.0,18.0,0.0,0.0
7.0,1.0,60.1,13.8,3.0,1.0
6.0,1.0,43.1,10.5,2.0,0.0
5.0,2.0,89.5,34.0,0.0,0.0
6.0,1.0,71.4,18.0,1.0,0.0
6.0,1.0,34.9,12.1,0.0,2.0
8.0,1.0,71.2,24.6,3.0,2.0
6.0,1.0,0.0,0.0,0.0,0.0
7.0,0.0,75.9,22.0,3.0,1.0
4.0,3.0,62.6,26.1,3.0,0.0
7.0,1.0,59.0,16.0,1.0,1.0
11.0,0.0,57.4,11.6,2.0,4.0
7.0,0.0,92.3,23.0,2.0,1.0
5.0,2.0,26.8,8.2,2.0,1.0
3.0,4.0,35.5,15.0,0.0,0.0
3.0,4.0,16.6,6.8,0.0,0.0
9.0,0.0,78.4,18.0,2.0,2.0
8.0,0.0,67.4,14.1,3.0,2.0
6.0,2.0,61.6,16.0,2.0,2.0
3.0,5.0,5.8,5.8,0.0,1.0
6.0,1.0,5.7,3.2,0.0,2.0
8.0,1.0,84.2,20.0,2.0,0.0
6.0,1.0,64.5,14.1,3.0,0.0
3.0,4.0,0.0,0.0,0.0,2.0
6.0,1.0,37.0,12.0,2.0,2.0
4.0,3.0,37.5,11.0,0.0,0.0
8.0,0.0,12.0,3.0,0.0,0.0
4.0,3.0,24.3,7.7,0.0,0.0
6.0,1.0,86.3,18.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0
6.0,1.0,74.5,15.8,1.0,0.0
6.0,1.0,46.3,11.0,1.0,1.0
3.0,4.0,14.7,9.2,0.0,0.0
6.0,2.0,19.3,6.6,0.0,0.0
6.0,1.0,40.7,11.6,2.0,0.0
5.0,2.0,16.0,6.0,0.0,1.0
8.0,0.0,23.5,6.4,0.0,1.0
3.0,4.0,5.2,5.2,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
12.0,0.0,93.3,16.2,2.0,2.0
8.0,0.0,64.0,13.0,1.0,1.0
8.0,0.0,24.2,10.0,2.0,2.0
6.0,1.0,107.0,23.5,1.0,0.0
6.0,1.0,31.4,8.8,2.0,0.0
5.0,2.0,20.3,9.7,0.0,1.0
2.0,5.0,16.5,13.5,0.0,0.0
3.0,4.0,42.5,24.5,0.0,0.0
7.0,1.0,78.5,17.1,2.0,2.0
6.0,1.0,48.2,13.4,1.0,0.0
8.0,0.0,69.6,17.0,1.0,1.0
7.0,1.0,49.8,14.8,3.0,2.0
6.0,1.0,42.0,10.0,0.0,1.0
9.0,0.0,75.6,16.0,1.0,1.0
7.0,1.0,33.0,12.0,0.0,1.0
6.0,1.0,83.8,16.7,1.0,0.0
7.0,0.0,45.0,15.0,0.0,0.0
7.0,0.0,42.0,17.2,2.0,2.0
5.0,2.0,39.6,11.9,4.0,0.0
4.0,3.0,15.9,6.8,0.0,0.0
5.0,2.0,62.4,18.0,0.0,1.0
7.0,0.0,60.7,10.3,3.0,2.0
5.0,2.0,65.6,14.6,2.0,0.0
4.0,3.0,0.0,0.0,0.0,4.0
5.0,2.0,39.5,11.0,2.0,0.0
7.0,0.0,121.8,23.5,1.0,0.0
7.0,0.0,14.5,4.0,0.0,2.0
8.0,1.0,49.0,19.0,0.0,2.0
6.0,1.0,46.3,10.5,1.0,1.0
4.0,3.0,34.9,9.5,2.0,0.0
7.0,1.0,58.5,14.5,2.0,2.0
3.0,4.0,0.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
6.0,1.0,128.0,30.0,2.0,0.0
6.0,1.0,102.8,26.0,2.0,1.0
4.0,3.0,1.1,1.1,0.0,0.0
4.0,3.0,43.7,35.0,0.0,1.0
8.0,0.0,93.0,21.0,0.0,5.0
2.0,5.0,0.0,0.0,0.0,0.0
8.0,0.0,97.9,24.8,1.0,0.0
7.0,1.0,55.2,17.1,3.0,2.0
6.0,1.0,50.9,11.6,2.0,1.0
6.0,1.0,21.0,8.0,0.0,2.0
6.0,2.0,38.0,12.0,2.0,2.0
4.0,3.0,22.0,7.5,3.0,0.0
7.0,1.0,102.3,24.7,2.0,1.0
5.0,2.0,55.8,17.4,0.0,0.0
4.0,3.0,37.5,11.6,0.0,0.0
10.0,0.0,150.8,32.4,1.0,1.0
6.0,1.0,34.4,12.2,1.0,2.0
6.0,1.0,49.2,13.5,3.0,1.0
4.0,3.0,46.0,15.0,0.0,0.0
4.0,3.0,20.4,7.8,2.0,0.0
6.0,1.0,39.7,11.0,2.0,0.0
6.0,2.0,45.9,14.2,2.0,1.0
10.0,1.0,6.0,6.0,0.0,4.0
4.0,3.0,39.6,11.0,0.0,0.0
7.0,1.0,61.1,17.0,1.0,2.0
7.0,0.0,87.7,21.0,2.0,1.0
9.0,0.0,4.0,4.0,0.0,4.0
7.0,1.0,35.6,14.4,2.0,0.0
7.0,1.0,78.3,17.0,2.0,0.0
8.0,0.0,101.0,26.0,2.0,0.0
6.0,1.0,50.3,14.0,2.0,0.0
9.0,1.0,76.8,20.0,2.0,2.0
5.0,2.0,40.5,20.0,0.0,1.0
7.0,1.0,91.1,24.7,2.0,0.0
6.0,1.0,66.0,18.0,0.0,1.0
6.0,1.0,74.8,16.3,1.0,0.0
5.0,2.0,47.3,13.3,4.0,0.0
3.0,4.0,16.2,10.2,1.0,1.0
5.0,2.0,37.6,12.4,0.0,1.0
5.0,2.0,59.4,17.8,1.0,0.0
8.0,0.0,82.8,21.0,3.0,1.0
1.0,6.0,0.0,0.0,0.0,1.0
6.0,1.0,59.0,17.0,0.0,1.0
6.0,1.0,37.6,11.0,0.0,1.0
4.0,3.0,26.4,9.4,0.0,0.0
7.0,2.0,79.2,27.4,2.0,1.0
1.0,6.0,0.0,0.0,0.0,0.0
6.0,2.0,55.9,16.2,3.0,1.0
11.0,0.0,163.7,32.4,2.0,1.0
5.0,2.0,41.1,12.4,0.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0
4.0,3.0,33.9,10.8,2.0,0.0
0.0,7.0,0.0,0.0,0.0,0.0
7.0,1.0,69.4,16.0,2.0,4.0
7.0,0.0,0.0,0.0,0.0,2.0
7.0,1.0,106.2,31.1,1.0,1.0
9.0,0.0,109.2,24.5,0.0,0.0
6.0,1.0,37.7,10.0,2.0,0.0
6.0,1.0,0.0,0.0,0.0,2.0
3.0,4.0,24.0,9.0,1.0,0.0
7.0,0.0,86.2,17.8,0.0,1.0
10.0,1.0,153.0,40.0,3.0,0.0
8.0,0.0,48.5,16.7,3.0,1.0
5.0,2.0,66.7,17.5,2.0,0.0
7.0,2.0,47.5,16.0,1.0,2.0
4.0,3.0,24.4,8.5,0.0,0.0
9.0,0.0,96.2,36.2,1.0,1.0
4.0,3.0,19.0,10.0,0.0,0.0
6.0,2.0,31.1,13.0,1.0,1.0
4.0,3.0,38.0,14.0,0.0,0.0
10.0,0.0,43.4,13.8,0.0,2.0
1.0,6.0,0.0,0.0,0.0,1.0
4.0,3.0,45.2,15.4,0.0,0.0
4.0,3.0,12.5,4.8,0.0,1.0
6.0,3.0,19.4,7.0,0.0,1.0
8.0,0.0,65.4,20.6,3.0,1.0
5.0,2.0,13.0,5.2,0.0,2.0
